JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
VEN|Journal des ventes|000120|20231214|411000|Clients|CLI0120|TechVision SARL|V2023-0120|20231214|Facture V2023-0120 TechVision SARL|9990.19||||20231214|9990.19|EUR
VEN|Journal des ventes|000120|20231214|706000|Prestations de services|||V2023-0120|20231214|Prestation V2023-0120||8325.16|||20231214|8325.16|EUR
VEN|Journal des ventes|000120|20231214|445710|TVA collectée|||V2023-0120|20231214|TVA facture V2023-0120||1665.03|||20231214|1665.03|EUR
ACH|Journal des achats|000121|20230103|401000|Fournisseurs|FOU0001|Dropbox Business|FA2023-0001|20230103|Facture Dropbox Business||1483.22|||20230103|1483.22|EUR
ACH|Journal des achats|000121|20230103|611000|Sous-traitance|||FA2023-0001|20230103|Sous-traitance FA2023-0001|1236.02||||20230103|1236.02|EUR
ACH|Journal des achats|000121|20230103|445620|TVA déductible|||FA2023-0001|20230103|TVA facture FA2023-0001|247.20||||20230103|247.20|EUR
ACH|Journal des achats|000122|20230105|401000|Fournisseurs|FOU0002|Google Cloud|FA2023-0002|20230105|Facture Google Cloud||1155.31|||20230105|1155.31|EUR
ACH|Journal des achats|000122|20230105|611000|Sous-traitance|||FA2023-0002|20230105|Sous-traitance FA2023-0002|962.76||||20230105|962.76|EUR
ACH|Journal des achats|000122|20230105|445620|TVA déductible|||FA2023-0002|20230105|TVA facture FA2023-0002|192.55||||20230105|192.55|EUR
ACH|Journal des achats|000123|20230110|401000|Fournisseurs|FOU0003|OVH Cloud|FA2023-0003|20230110|Facture OVH Cloud||1557.24|||20230110|1557.24|EUR
ACH|Journal des achats|000123|20230110|622600|Honoraires|||FA2023-0003|20230110|Honoraires FA2023-0003|1297.70||||20230110|1297.70|EUR
ACH|Journal des achats|000123|20230110|445620|TVA déductible|||FA2023-0003|20230110|TVA facture FA2023-0003|259.54||||20230110|259.54|EUR
ACH|Journal des achats|000124|20230116|401000|Fournisseurs|FOU0004|Lenovo France|FA2023-0004|20230116|Facture Lenovo France||962.45|||20230116|962.45|EUR
ACH|Journal des achats|000124|20230116|606100|Achats matériels et fournitures|||FA2023-0004|20230116|Achats matériels et fournitures FA2023-0004|802.04||||20230116|802.04|EUR
ACH|Journal des achats|000124|20230116|445620|TVA déductible|||FA2023-0004|20230116|TVA facture FA2023-0004|160.41||||20230116|160.41|EUR
ACH|Journal des achats|000125|20230119|401000|Fournisseurs|FOU0005|Dell Technologies|FA2023-0005|20230119|Facture Dell Technologies||1044.23|||20230119|1044.23|EUR
ACH|Journal des achats|000125|20230119|606100|Achats matériels et fournitures|||FA2023-0005|20230119|Achats matériels et fournitures FA2023-0005|870.19||||20230119|870.19|EUR
ACH|Journal des achats|000125|20230119|445620|TVA déductible|||FA2023-0005|20230119|TVA facture FA2023-0005|174.04||||20230119|174.04|EUR
ACH|Journal des achats|000126|20230124|401000|Fournisseurs|FOU0006|Slack Technologies|FA2023-0006|20230124|Facture Slack Technologies||1631.60|||20230124|1631.60|EUR
ACH|Journal des achats|000126|20230124|622600|Honoraires|||FA2023-0006|20230124|Honoraires FA2023-0006|1359.67||||20230124|1359.67|EUR
ACH|Journal des achats|000126|20230124|445620|TVA déductible|||FA2023-0006|20230124|TVA facture FA2023-0006|271.93||||20230124|271.93|EUR
ACH|Journal des achats|000127|20230128|401000|Fournisseurs|FOU0007|AWS Europe|FA2023-0007|20230128|Facture AWS Europe||2964.12|||20230128|2964.12|EUR
ACH|Journal des achats|000127|20230128|611000|Sous-traitance|||FA2023-0007|20230128|Sous-traitance FA2023-0007|2470.10||||20230128|2470.10|EUR
ACH|Journal des achats|000127|20230128|445620|TVA déductible|||FA2023-0007|20230128|TVA facture FA2023-0007|494.02||||20230128|494.02|EUR
ACH|Journal des achats|000128|20230201|401000|Fournisseurs|FOU0008|Salesforce EMEA|FA2023-0008|20230201|Facture Salesforce EMEA||1663.72|||20230201|1663.72|EUR
ACH|Journal des achats|000128|20230201|606100|Achats matériels et fournitures|||FA2023-0008|20230201|Achats matériels et fournitures FA2023-0008|1386.43||||20230201|1386.43|EUR
ACH|Journal des achats|000128|20230201|445620|TVA déductible|||FA2023-0008|20230201|TVA facture FA2023-0008|277.29||||20230201|277.29|EUR
ACH|Journal des achats|000129|20230204|401000|Fournisseurs|FOU0009|Dropbox Business|FA2023-0009|20230204|Facture Dropbox Business||2351.90|||20230204|2351.90|EUR
ACH|Journal des achats|000129|20230204|611000|Sous-traitance|||FA2023-0009|20230204|Sous-traitance FA2023-0009|1959.92||||20230204|1959.92|EUR
ACH|Journal des achats|000129|20230204|445620|TVA déductible|||FA2023-0009|20230204|TVA facture FA2023-0009|391.98||||20230204|391.98|EUR
ACH|Journal des achats|000130|20230208|401000|Fournisseurs|FOU0010|Bureau Vallée|FA2023-0010|20230208|Facture Bureau Vallée||1876.49|||20230208|1876.49|EUR
ACH|Journal des achats|000130|20230208|622600|Honoraires|||FA2023-0010|20230208|Honoraires FA2023-0010|1563.74||||20230208|1563.74|EUR
ACH|Journal des achats|000130|20230208|445620|TVA déductible|||FA2023-0010|20230208|TVA facture FA2023-0010|312.75||||20230208|312.75|EUR
ACH|Journal des achats|000131|20230213|401000|Fournisseurs|FOU0011|Lenovo France|FA2023-0011|20230213|Facture Lenovo France||2077.50|||20230213|2077.50|EUR
ACH|Journal des achats|000131|20230213|611000|Sous-traitance|||FA2023-0011|20230213|Sous-traitance FA2023-0011|1731.25||||20230213|1731.25|EUR
ACH|Journal des achats|000131|20230213|445620|TVA déductible|||FA2023-0011|20230213|TVA facture FA2023-0011|346.25||||20230213|346.25|EUR
ACH|Journal des achats|000132|20230218|401000|Fournisseurs|FOU0012|IKEA Pro|FA2023-0012|20230218|Facture IKEA Pro||1800.44|||20230218|1800.44|EUR
ACH|Journal des achats|000132|20230218|611000|Sous-traitance|||FA2023-0012|20230218|Sous-traitance FA2023-0012|1500.37||||20230218|1500.37|EUR
ACH|Journal des achats|000132|20230218|445620|TVA déductible|||FA2023-0012|20230218|TVA facture FA2023-0012|300.07||||20230218|300.07|EUR
ACH|Journal des achats|000133|20230221|401000|Fournisseurs|FOU0013|Oracle France|FA2023-0013|20230221|Facture Oracle France||820.49|||20230221|820.49|EUR
ACH|Journal des achats|000133|20230221|611000|Sous-traitance|||FA2023-0013|20230221|Sous-traitance FA2023-0013|683.74||||20230221|683.74|EUR
ACH|Journal des achats|000133|20230221|445620|TVA déductible|||FA2023-0013|20230221|TVA facture FA2023-0013|136.75||||20230221|136.75|EUR
ACH|Journal des achats|000134|20230227|401000|Fournisseurs|FOU0014|Microsoft France|FA2023-0014|20230227|Facture Microsoft France||3130.39|||20230227|3130.39|EUR
ACH|Journal des achats|000134|20230227|622600|Honoraires|||FA2023-0014|20230227|Honoraires FA2023-0014|2608.66||||20230227|2608.66|EUR
ACH|Journal des achats|000134|20230227|445620|TVA déductible|||FA2023-0014|20230227|TVA facture FA2023-0014|521.73||||20230227|521.73|EUR
ACH|Journal des achats|000135|20230304|401000|Fournisseurs|FOU0015|OVH Cloud|FA2023-0015|20230304|Facture OVH Cloud||2928.08|||20230304|2928.08|EUR
ACH|Journal des achats|000135|20230304|611000|Sous-traitance|||FA2023-0015|20230304|Sous-traitance FA2023-0015|2440.07||||20230304|2440.07|EUR
ACH|Journal des achats|000135|20230304|445620|TVA déductible|||FA2023-0015|20230304|TVA facture FA2023-0015|488.01||||20230304|488.01|EUR
ACH|Journal des achats|000136|20230310|401000|Fournisseurs|FOU0016|Xerox France|FA2023-0016|20230310|Facture Xerox France||3041.99|||20230310|3041.99|EUR
ACH|Journal des achats|000136|20230310|611000|Sous-traitance|||FA2023-0016|20230310|Sous-traitance FA2023-0016|2534.99||||20230310|2534.99|EUR
ACH|Journal des achats|000136|20230310|445620|TVA déductible|||FA2023-0016|20230310|TVA facture FA2023-0016|507.00||||20230310|507.00|EUR
ACH|Journal des achats|000137|20230316|401000|Fournisseurs|FOU0017|Slack Technologies|FA2023-0017|20230316|Facture Slack Technologies||1848.02|||20230316|1848.02|EUR
ACH|Journal des achats|000137|20230316|622600|Honoraires|||FA2023-0017|20230316|Honoraires FA2023-0017|1540.02||||20230316|1540.02|EUR
ACH|Journal des achats|000137|20230316|445620|TVA déductible|||FA2023-0017|20230316|TVA facture FA2023-0017|308.00||||20230316|308.00|EUR
ACH|Journal des achats|000138|20230318|401000|Fournisseurs|FOU0018|Dropbox Business|FA2023-0018|20230318|Facture Dropbox Business||2268.16|||20230318|2268.16|EUR
ACH|Journal des achats|000138|20230318|606100|Achats matériels et fournitures|||FA2023-0018|20230318|Achats matériels et fournitures FA2023-0018|1890.13||||20230318|1890.13|EUR
ACH|Journal des achats|000138|20230318|445620|TVA déductible|||FA2023-0018|20230318|TVA facture FA2023-0018|378.03||||20230318|378.03|EUR
ACH|Journal des achats|000139|20230322|401000|Fournisseurs|FOU0019|IKEA Pro|FA2023-0019|20230322|Facture IKEA Pro||1569.94|||20230322|1569.94|EUR
ACH|Journal des achats|000139|20230322|611000|Sous-traitance|||FA2023-0019|20230322|Sous-traitance FA2023-0019|1308.28||||20230322|1308.28|EUR
ACH|Journal des achats|000139|20230322|445620|TVA déductible|||FA2023-0019|20230322|TVA facture FA2023-0019|261.66||||20230322|261.66|EUR
ACH|Journal des achats|000140|20230326|401000|Fournisseurs|FOU0020|Lenovo France|FA2023-0020|20230326|Facture Lenovo France||2781.08|||20230326|2781.08|EUR
ACH|Journal des achats|000140|20230326|622600|Honoraires|||FA2023-0020|20230326|Honoraires FA2023-0020|2317.57||||20230326|2317.57|EUR
ACH|Journal des achats|000140|20230326|445620|TVA déductible|||FA2023-0020|20230326|TVA facture FA2023-0020|463.51||||20230326|463.51|EUR
ACH|Journal des achats|000141|20230328|401000|Fournisseurs|FOU0021|Lenovo France|FA2023-0021|20230328|Facture Lenovo France||600.11|||20230328|600.11|EUR
ACH|Journal des achats|000141|20230328|622600|Honoraires|||FA2023-0021|20230328|Honoraires FA2023-0021|500.09||||20230328|500.09|EUR
ACH|Journal des achats|000141|20230328|445620|TVA déductible|||FA2023-0021|20230328|TVA facture FA2023-0021|100.02||||20230328|100.02|EUR
ACH|Journal des achats|000142|20230401|401000|Fournisseurs|FOU0022|IBM France|FA2023-0022|20230401|Facture IBM France||3507.10|||20230401|3507.10|EUR
ACH|Journal des achats|000142|20230401|611000|Sous-traitance|||FA2023-0022|20230401|Sous-traitance FA2023-0022|2922.58||||20230401|2922.58|EUR
ACH|Journal des achats|000142|20230401|445620|TVA déductible|||FA2023-0022|20230401|TVA facture FA2023-0022|584.52||||20230401|584.52|EUR
ACH|Journal des achats|000143|20230404|401000|Fournisseurs|FOU0023|AWS Europe|FA2023-0023|20230404|Facture AWS Europe||1300.21|||20230404|1300.21|EUR
ACH|Journal des achats|000143|20230404|622600|Honoraires|||FA2023-0023|20230404|Honoraires FA2023-0023|1083.51||||20230404|1083.51|EUR
ACH|Journal des achats|000143|20230404|445620|TVA déductible|||FA2023-0023|20230404|TVA facture FA2023-0023|216.70||||20230404|216.70|EUR
ACH|Journal des achats|000144|20230409|401000|Fournisseurs|FOU0024|Xerox France|FA2023-0024|20230409|Facture Xerox France||1100.21|||20230409|1100.21|EUR
ACH|Journal des achats|000144|20230409|622600|Honoraires|||FA2023-0024|20230409|Honoraires FA2023-0024|916.84||||20230409|916.84|EUR
ACH|Journal des achats|000144|20230409|445620|TVA déductible|||FA2023-0024|20230409|TVA facture FA2023-0024|183.37||||20230409|183.37|EUR
ACH|Journal des achats|000145|20230415|401000|Fournisseurs|FOU0025|AWS Europe|FA2023-0025|20230415|Facture AWS Europe||889.28|||20230415|889.28|EUR
ACH|Journal des achats|000145|20230415|622600|Honoraires|||FA2023-0025|20230415|Honoraires FA2023-0025|741.07||||20230415|741.07|EUR
ACH|Journal des achats|000145|20230415|445620|TVA déductible|||FA2023-0025|20230415|TVA facture FA2023-0025|148.21||||20230415|148.21|EUR
ACH|Journal des achats|000146|20230421|401000|Fournisseurs|FOU0026|Oracle France|FA2023-0026|20230421|Facture Oracle France||875.23|||20230421|875.23|EUR
ACH|Journal des achats|000146|20230421|606100|Achats matériels et fournitures|||FA2023-0026|20230421|Achats matériels et fournitures FA2023-0026|729.36||||20230421|729.36|EUR
ACH|Journal des achats|000146|20230421|445620|TVA déductible|||FA2023-0026|20230421|TVA facture FA2023-0026|145.87||||20230421|145.87|EUR
ACH|Journal des achats|000147|20230427|401000|Fournisseurs|FOU0027|Slack Technologies|FA2023-0027|20230427|Facture Slack Technologies||3069.47|||20230427|3069.47|EUR
ACH|Journal des achats|000147|20230427|606100|Achats matériels et fournitures|||FA2023-0027|20230427|Achats matériels et fournitures FA2023-0027|2557.89||||20230427|2557.89|EUR
ACH|Journal des achats|000147|20230427|445620|TVA déductible|||FA2023-0027|20230427|TVA facture FA2023-0027|511.58||||20230427|511.58|EUR
ACH|Journal des achats|000148|20230502|401000|Fournisseurs|FOU0028|Bureau Vallée|FA2023-0028|20230502|Facture Bureau Vallée||2074.40|||20230502|2074.40|EUR
ACH|Journal des achats|000148|20230502|606100|Achats matériels et fournitures|||FA2023-0028|20230502|Achats matériels et fournitures FA2023-0028|1728.67||||20230502|1728.67|EUR
ACH|Journal des achats|000148|20230502|445620|TVA déductible|||FA2023-0028|20230502|TVA facture FA2023-0028|345.73||||20230502|345.73|EUR
ACH|Journal des achats|000149|20230504|401000|Fournisseurs|FOU0029|Adobe Systems|FA2023-0029|20230504|Facture Adobe Systems||2815.26|||20230504|2815.26|EUR
ACH|Journal des achats|000149|20230504|606100|Achats matériels et fournitures|||FA2023-0029|20230504|Achats matériels et fournitures FA2023-0029|2346.05||||20230504|2346.05|EUR
ACH|Journal des achats|000149|20230504|445620|TVA déductible|||FA2023-0029|20230504|TVA facture FA2023-0029|469.21||||20230504|469.21|EUR
ACH|Journal des achats|000150|20230507|401000|Fournisseurs|FOU0030|Bureau Vallée|FA2023-0030|20230507|Facture Bureau Vallée||647.80|||20230507|647.80|EUR
ACH|Journal des achats|000150|20230507|606100|Achats matériels et fournitures|||FA2023-0030|20230507|Achats matériels et fournitures FA2023-0030|539.83||||20230507|539.83|EUR
ACH|Journal des achats|000150|20230507|445620|TVA déductible|||FA2023-0030|20230507|TVA facture FA2023-0030|107.97||||20230507|107.97|EUR
ACH|Journal des achats|000151|20230510|401000|Fournisseurs|FOU0031|Lenovo France|FA2023-0031|20230510|Facture Lenovo France||3379.98|||20230510|3379.98|EUR
ACH|Journal des achats|000151|20230510|611000|Sous-traitance|||FA2023-0031|20230510|Sous-traitance FA2023-0031|2816.65||||20230510|2816.65|EUR
ACH|Journal des achats|000151|20230510|445620|TVA déductible|||FA2023-0031|20230510|TVA facture FA2023-0031|563.33||||20230510|563.33|EUR
ACH|Journal des achats|000152|20230515|401000|Fournisseurs|FOU0032|Google Cloud|FA2023-0032|20230515|Facture Google Cloud||2863.70|||20230515|2863.70|EUR
ACH|Journal des achats|000152|20230515|622600|Honoraires|||FA2023-0032|20230515|Honoraires FA2023-0032|2386.42||||20230515|2386.42|EUR
ACH|Journal des achats|000152|20230515|445620|TVA déductible|||FA2023-0032|20230515|TVA facture FA2023-0032|477.28||||20230515|477.28|EUR
ACH|Journal des achats|000153|20230521|401000|Fournisseurs|FOU0033|Microsoft France|FA2023-0033|20230521|Facture Microsoft France||1346.68|||20230521|1346.68|EUR
ACH|Journal des achats|000153|20230521|611000|Sous-traitance|||FA2023-0033|20230521|Sous-traitance FA2023-0033|1122.23||||20230521|1122.23|EUR
ACH|Journal des achats|000153|20230521|445620|TVA déductible|||FA2023-0033|20230521|TVA facture FA2023-0033|224.45||||20230521|224.45|EUR
ACH|Journal des achats|000154|20230527|401000|Fournisseurs|FOU0034|Dropbox Business|FA2023-0034|20230527|Facture Dropbox Business||1981.28|||20230527|1981.28|EUR
ACH|Journal des achats|000154|20230527|611000|Sous-traitance|||FA2023-0034|20230527|Sous-traitance FA2023-0034|1651.07||||20230527|1651.07|EUR
ACH|Journal des achats|000154|20230527|445620|TVA déductible|||FA2023-0034|20230527|TVA facture FA2023-0034|330.21||||20230527|330.21|EUR
ACH|Journal des achats|000155|20230529|401000|Fournisseurs|FOU0035|AWS Europe|FA2023-0035|20230529|Facture AWS Europe||2315.59|||20230529|2315.59|EUR
ACH|Journal des achats|000155|20230529|606100|Achats matériels et fournitures|||FA2023-0035|20230529|Achats matériels et fournitures FA2023-0035|1929.66||||20230529|1929.66|EUR
ACH|Journal des achats|000155|20230529|445620|TVA déductible|||FA2023-0035|20230529|TVA facture FA2023-0035|385.93||||20230529|385.93|EUR
ACH|Journal des achats|000156|20230531|401000|Fournisseurs|FOU0036|Xerox France|FA2023-0036|20230531|Facture Xerox France||755.47|||20230531|755.47|EUR
ACH|Journal des achats|000156|20230531|622600|Honoraires|||FA2023-0036|20230531|Honoraires FA2023-0036|629.56||||20230531|629.56|EUR
ACH|Journal des achats|000156|20230531|445620|TVA déductible|||FA2023-0036|20230531|TVA facture FA2023-0036|125.91||||20230531|125.91|EUR
ACH|Journal des achats|000157|20230604|401000|Fournisseurs|FOU0037|Xerox France|FA2023-0037|20230604|Facture Xerox France||936.35|||20230604|936.35|EUR
ACH|Journal des achats|000157|20230604|606100|Achats matériels et fournitures|||FA2023-0037|20230604|Achats matériels et fournitures FA2023-0037|780.29||||20230604|780.29|EUR
ACH|Journal des achats|000157|20230604|445620|TVA déductible|||FA2023-0037|20230604|TVA facture FA2023-0037|156.06||||20230604|156.06|EUR
ACH|Journal des achats|000158|20230609|401000|Fournisseurs|FOU0038|OVH Cloud|FA2023-0038|20230609|Facture OVH Cloud||1872.44|||20230609|1872.44|EUR
ACH|Journal des achats|000158|20230609|606100|Achats matériels et fournitures|||FA2023-0038|20230609|Achats matériels et fournitures FA2023-0038|1560.37||||20230609|1560.37|EUR
ACH|Journal des achats|000158|20230609|445620|TVA déductible|||FA2023-0038|20230609|TVA facture FA2023-0038|312.07||||20230609|312.07|EUR
ACH|Journal des achats|000159|20230614|401000|Fournisseurs|FOU0039|Oracle France|FA2023-0039|20230614|Facture Oracle France||963.31|||20230614|963.31|EUR
ACH|Journal des achats|000159|20230614|606100|Achats matériels et fournitures|||FA2023-0039|20230614|Achats matériels et fournitures FA2023-0039|802.76||||20230614|802.76|EUR
ACH|Journal des achats|000159|20230614|445620|TVA déductible|||FA2023-0039|20230614|TVA facture FA2023-0039|160.55||||20230614|160.55|EUR
ACH|Journal des achats|000160|20230618|401000|Fournisseurs|FOU0040|Dropbox Business|FA2023-0040|20230618|Facture Dropbox Business||2712.91|||20230618|2712.91|EUR
ACH|Journal des achats|000160|20230618|622600|Honoraires|||FA2023-0040|20230618|Honoraires FA2023-0040|2260.76||||20230618|2260.76|EUR
ACH|Journal des achats|000160|20230618|445620|TVA déductible|||FA2023-0040|20230618|TVA facture FA2023-0040|452.15||||20230618|452.15|EUR
ACH|Journal des achats|000161|20230622|401000|Fournisseurs|FOU0041|Bureau Vallée|FA2023-0041|20230622|Facture Bureau Vallée||2801.20|||20230622|2801.20|EUR
ACH|Journal des achats|000161|20230622|622600|Honoraires|||FA2023-0041|20230622|Honoraires FA2023-0041|2334.33||||20230622|2334.33|EUR
ACH|Journal des achats|000161|20230622|445620|TVA déductible|||FA2023-0041|20230622|TVA facture FA2023-0041|466.87||||20230622|466.87|EUR
ACH|Journal des achats|000162|20230628|401000|Fournisseurs|FOU0042|Bureau Vallée|FA2023-0042|20230628|Facture Bureau Vallée||2131.86|||20230628|2131.86|EUR
ACH|Journal des achats|000162|20230628|622600|Honoraires|||FA2023-0042|20230628|Honoraires FA2023-0042|1776.55||||20230628|1776.55|EUR
ACH|Journal des achats|000162|20230628|445620|TVA déductible|||FA2023-0042|20230628|TVA facture FA2023-0042|355.31||||20230628|355.31|EUR
ACH|Journal des achats|000163|20230702|401000|Fournisseurs|FOU0043|Microsoft France|FA2023-0043|20230702|Facture Microsoft France||655.58|||20230702|655.58|EUR
ACH|Journal des achats|000163|20230702|606100|Achats matériels et fournitures|||FA2023-0043|20230702|Achats matériels et fournitures FA2023-0043|546.32||||20230702|546.32|EUR
ACH|Journal des achats|000163|20230702|445620|TVA déductible|||FA2023-0043|20230702|TVA facture FA2023-0043|109.26||||20230702|109.26|EUR
ACH|Journal des achats|000164|20230704|401000|Fournisseurs|FOU0044|Dell Technologies|FA2023-0044|20230704|Facture Dell Technologies||3382.40|||20230704|3382.40|EUR
ACH|Journal des achats|000164|20230704|611000|Sous-traitance|||FA2023-0044|20230704|Sous-traitance FA2023-0044|2818.67||||20230704|2818.67|EUR
ACH|Journal des achats|000164|20230704|445620|TVA déductible|||FA2023-0044|20230704|TVA facture FA2023-0044|563.73||||20230704|563.73|EUR
ACH|Journal des achats|000165|20230709|401000|Fournisseurs|FOU0045|Oracle France|FA2023-0045|20230709|Facture Oracle France||1213.51|||20230709|1213.51|EUR
ACH|Journal des achats|000165|20230709|611000|Sous-traitance|||FA2023-0045|20230709|Sous-traitance FA2023-0045|1011.26||||20230709|1011.26|EUR
ACH|Journal des achats|000165|20230709|445620|TVA déductible|||FA2023-0045|20230709|TVA facture FA2023-0045|202.25||||20230709|202.25|EUR
ACH|Journal des achats|000166|20230712|401000|Fournisseurs|FOU0046|Oracle France|FA2023-0046|20230712|Facture Oracle France||2705.76|||20230712|2705.76|EUR
ACH|Journal des achats|000166|20230712|622600|Honoraires|||FA2023-0046|20230712|Honoraires FA2023-0046|2254.80||||20230712|2254.80|EUR
ACH|Journal des achats|000166|20230712|445620|TVA déductible|||FA2023-0046|20230712|TVA facture FA2023-0046|450.96||||20230712|450.96|EUR
ACH|Journal des achats|000167|20230718|401000|Fournisseurs|FOU0047|Bureau Vallée|FA2023-0047|20230718|Facture Bureau Vallée||803.39|||20230718|803.39|EUR
ACH|Journal des achats|000167|20230718|611000|Sous-traitance|||FA2023-0047|20230718|Sous-traitance FA2023-0047|669.49||||20230718|669.49|EUR
ACH|Journal des achats|000167|20230718|445620|TVA déductible|||FA2023-0047|20230718|TVA facture FA2023-0047|133.90||||20230718|133.90|EUR
ACH|Journal des achats|000168|20230724|401000|Fournisseurs|FOU0048|Microsoft France|FA2023-0048|20230724|Facture Microsoft France||1155.30|||20230724|1155.30|EUR
ACH|Journal des achats|000168|20230724|611000|Sous-traitance|||FA2023-0048|20230724|Sous-traitance FA2023-0048|962.75||||20230724|962.75|EUR
ACH|Journal des achats|000168|20230724|445620|TVA déductible|||FA2023-0048|20230724|TVA facture FA2023-0048|192.55||||20230724|192.55|EUR
ACH|Journal des achats|000169|20230728|401000|Fournisseurs|FOU0049|Oracle France|FA2023-0049|20230728|Facture Oracle France||1540.32|||20230728|1540.32|EUR
ACH|Journal des achats|000169|20230728|611000|Sous-traitance|||FA2023-0049|20230728|Sous-traitance FA2023-0049|1283.60||||20230728|1283.60|EUR
ACH|Journal des achats|000169|20230728|445620|TVA déductible|||FA2023-0049|20230728|TVA facture FA2023-0049|256.72||||20230728|256.72|EUR
ACH|Journal des achats|000170|20230801|401000|Fournisseurs|FOU0050|AWS Europe|FA2023-0050|20230801|Facture AWS Europe||3339.17|||20230801|3339.17|EUR
ACH|Journal des achats|000170|20230801|606100|Achats matériels et fournitures|||FA2023-0050|20230801|Achats matériels et fournitures FA2023-0050|2782.64||||20230801|2782.64|EUR
ACH|Journal des achats|000170|20230801|445620|TVA déductible|||FA2023-0050|20230801|TVA facture FA2023-0050|556.53||||20230801|556.53|EUR
ACH|Journal des achats|000171|20230803|401000|Fournisseurs|FOU0051|OVH Cloud|FA2023-0051|20230803|Facture OVH Cloud||1141.50|||20230803|1141.50|EUR
ACH|Journal des achats|000171|20230803|622600|Honoraires|||FA2023-0051|20230803|Honoraires FA2023-0051|951.25||||20230803|951.25|EUR
ACH|Journal des achats|000171|20230803|445620|TVA déductible|||FA2023-0051|20230803|TVA facture FA2023-0051|190.25||||20230803|190.25|EUR
ACH|Journal des achats|000172|20230806|401000|Fournisseurs|FOU0052|Dropbox Business|FA2023-0052|20230806|Facture Dropbox Business||1062.52|||20230806|1062.52|EUR
ACH|Journal des achats|000172|20230806|611000|Sous-traitance|||FA2023-0052|20230806|Sous-traitance FA2023-0052|885.43||||20230806|885.43|EUR
ACH|Journal des achats|000172|20230806|445620|TVA déductible|||FA2023-0052|20230806|TVA facture FA2023-0052|177.09||||20230806|177.09|EUR
ACH|Journal des achats|000173|20230811|401000|Fournisseurs|FOU0053|AWS Europe|FA2023-0053|20230811|Facture AWS Europe||988.36|||20230811|988.36|EUR
ACH|Journal des achats|000173|20230811|606100|Achats matériels et fournitures|||FA2023-0053|20230811|Achats matériels et fournitures FA2023-0053|823.63||||20230811|823.63|EUR
ACH|Journal des achats|000173|20230811|445620|TVA déductible|||FA2023-0053|20230811|TVA facture FA2023-0053|164.73||||20230811|164.73|EUR
ACH|Journal des achats|000174|20230817|401000|Fournisseurs|FOU0054|Adobe Systems|FA2023-0054|20230817|Facture Adobe Systems||2612.32|||20230817|2612.32|EUR
ACH|Journal des achats|000174|20230817|622600|Honoraires|||FA2023-0054|20230817|Honoraires FA2023-0054|2176.93||||20230817|2176.93|EUR
ACH|Journal des achats|000174|20230817|445620|TVA déductible|||FA2023-0054|20230817|TVA facture FA2023-0054|435.39||||20230817|435.39|EUR
ACH|Journal des achats|000175|20230820|401000|Fournisseurs|FOU0055|IBM France|FA2023-0055|20230820|Facture IBM France||805.08|||20230820|805.08|EUR
ACH|Journal des achats|000175|20230820|622600|Honoraires|||FA2023-0055|20230820|Honoraires FA2023-0055|670.90||||20230820|670.90|EUR
ACH|Journal des achats|000175|20230820|445620|TVA déductible|||FA2023-0055|20230820|TVA facture FA2023-0055|134.18||||20230820|134.18|EUR
ACH|Journal des achats|000176|20230823|401000|Fournisseurs|FOU0056|Slack Technologies|FA2023-0056|20230823|Facture Slack Technologies||2145.73|||20230823|2145.73|EUR
ACH|Journal des achats|000176|20230823|622600|Honoraires|||FA2023-0056|20230823|Honoraires FA2023-0056|1788.11||||20230823|1788.11|EUR
ACH|Journal des achats|000176|20230823|445620|TVA déductible|||FA2023-0056|20230823|TVA facture FA2023-0056|357.62||||20230823|357.62|EUR
ACH|Journal des achats|000177|20230826|401000|Fournisseurs|FOU0057|Dropbox Business|FA2023-0057|20230826|Facture Dropbox Business||2308.51|||20230826|2308.51|EUR
ACH|Journal des achats|000177|20230826|622600|Honoraires|||FA2023-0057|20230826|Honoraires FA2023-0057|1923.76||||20230826|1923.76|EUR
ACH|Journal des achats|000177|20230826|445620|TVA déductible|||FA2023-0057|20230826|TVA facture FA2023-0057|384.75||||20230826|384.75|EUR
ACH|Journal des achats|000178|20230831|401000|Fournisseurs|FOU0058|Dell Technologies|FA2023-0058|20230831|Facture Dell Technologies||3013.70|||20230831|3013.70|EUR
ACH|Journal des achats|000178|20230831|611000|Sous-traitance|||FA2023-0058|20230831|Sous-traitance FA2023-0058|2511.42||||20230831|2511.42|EUR
ACH|Journal des achats|000178|20230831|445620|TVA déductible|||FA2023-0058|20230831|TVA facture FA2023-0058|502.28||||20230831|502.28|EUR
ACH|Journal des achats|000179|20230905|401000|Fournisseurs|FOU0059|Dell Technologies|FA2023-0059|20230905|Facture Dell Technologies||2730.00|||20230905|2730.00|EUR
ACH|Journal des achats|000179|20230905|606100|Achats matériels et fournitures|||FA2023-0059|20230905|Achats matériels et fournitures FA2023-0059|2275.00||||20230905|2275.00|EUR
ACH|Journal des achats|000179|20230905|445620|TVA déductible|||FA2023-0059|20230905|TVA facture FA2023-0059|455.00||||20230905|455.00|EUR
